transaction_id,transaction_amount,transaction_time,card_used_before,merchant_id,num_purchases_last_6m,account_age_days,avg_monthly_spending,num_chargebacks,merchant_fraud_rate,user_fraud_rate,transaction_country,is_international,num_declined_transactions,is_fraud
1502,1102.397563235407,31915,1,1229,9,201,9674.015207976812,3,0.033479330144107644,0.006176829497631875,190,0,1,0
1503,2706.71856183996,43642,0,1559,47,2991,2638.486992015325,3,0.6948381810990226,0.9442755835372041,9,0,8,0
1504,4342.825604022918,56611,0,1149,30,1046,1507.3078229610871,3,0.43486679047315413,0.5785131862849114,157,0,5,0
1505,3868.2862240236536,46889,0,1854,10,3161,339.33492828124287,4,0.4396728718781162,0.08281296359507939,71,1,9,1
1506,3977.7567892672496,41215,0,1207,37,470,3850.389144818857,1,0.907278100066097,0.03142197738894559,134,0,3,0
1507,2241.994170006527,2487,1,1060,6,3164,2224.649482683243,1,0.8597363859296714,0.10784906358390944,44,0,3,0
1508,1612.9017141601023,61045,1,1842,11,3026,4969.408289124967,3,0.057533744756128824,0.5914908532954489,64,0,9,0
1509,3787.021497754558,74035,0,1116,44,3356,5290.62967712823,0,0.6183154309012143,0.06187160490446142,67,1,9,0
1510,3966.698080996583,71667,1,1238,48,2356,3558.3446693333067,2,0.43584616465022485,0.5681405968320414,44,1,5,1
1511,3477.0731786970478,59040,0,1882,40,732,7524.071600553612,0,0.11781446431341425,0.6525410198647009,116,0,6,0
1512,161.50350558879992,61295,0,1866,7,2583,9057.586040050937,4,0.8510513862884145,0.14757678150500697,142,0,9,1
1513,2948.8337556543506,825,0,1047,27,375,2194.078668153413,2,0.07151107304770277,0.4884327427497238,137,0,4,0
1514,1735.8821004101753,1191,1,1447,15,2546,8379.347956720652,0,0.032097395266909134,0.963879929633463,151,0,7,0
1515,981.7675523838108,43094,0,1756,2,2683,1398.7602075782436,1,0.1975155399533013,0.8364884465003247,57,1,9,0
1516,3472.2819214481506,63490,0,1467,36,141,2364.1516269806234,0,0.30337925660009235,0.7233643474773853,57,1,0,0
1517,1343.3621522947033,80243,1,1292,31,3123,5658.015293714475,3,0.06088077742744391,0.5177351244593374,143,0,0,0
1518,4564.292953620323,54799,1,1424,20,3141,3135.156738680543,4,0.6413114591032819,0.3942747559329909,192,0,3,0
1519,1491.0972897422112,39553,1,1516,44,2307,512.9368268295751,0,0.437150024181551,0.4514347361212232,7,0,7,1
1520,2776.347817618574,6813,1,1611,17,1721,3019.234202926876,0,0.41218886160922763,0.7646100078525092,148,0,7,1
1521,4138.9830560945165,26350,1,1204,47,1907,9058.214867109336,2,0.14534073396142388,0.5542979617584046,192,0,5,1
1522,2011.1895717988891,28992,1,1179,45,3364,1824.8093030260286,3,0.43778908363726654,0.7646539852926293,19,1,4,1
1523,4143.461138245893,82453,0,1528,10,1839,7661.133710443482,2,0.3901659444754074,0.9698729704330027,134,1,9,1
1524,3618.7582909458433,33975,1,1089,49,2425,7250.591859444366,4,0.3836427199212291,0.6405141507713107,179,1,9,0
1525,4604.40889946269,24992,1,1499,7,3110,1151.6256790359964,4,0.218567011871741,0.6031035574102064,39,0,1,0
1526,1629.8469783862372,43736,1,1107,11,347,3361.4853493802802,3,0.0944373347923062,0.406161948509834,193,0,4,0
1527,526.0352958358812,1237,0,1189,1,1601,1974.6272624732285,2,0.26070793135622794,0.19675395318873823,71,1,4,0
1528,2152.3171401542068,4943,1,1179,40,3596,329.1867938133846,3,0.6672701648905253,0.37420074224714484,25,0,1,1
1529,3929.281532476501,53917,0,1760,21,827,1813.102684835373,2,0.0729234367674717,0.5200971905153647,102,1,7,1
1530,2252.725131836886,21220,0,1762,8,2553,2095.621622173917,1,0.3823244412447515,0.034855657321945066,151,0,9,0
1531,1310.67766303516,47798,0,1019,13,2429,1743.204448313841,3,0.5143762306323526,0.47580502482229226,186,1,4,0
1532,138.98828468750088,28694,0,1358,14,424,1001.8623734294715,4,0.9631518126056334,0.8621493274149786,11,1,4,1
1533,1565.8059909761807,28250,1,1608,10,1823,5310.420808990876,2,0.8438250021003479,0.9766243625336244,162,0,0,1
1534,3567.1921747045267,79478,1,1733,12,1459,3294.126512857784,1,0.9166133327299425,0.8555486723108501,31,0,0,0
1535,738.9211673774561,33227,1,1655,27,321,9091.668677940383,4,0.8200015414948275,0.17198174601653748,166,0,0,1
1536,1705.056022155883,78305,1,1006,24,2297,1953.413333392428,2,0.5891145784558274,0.1550131917653036,118,1,7,0
1537,102.13707706385615,82039,1,1861,36,1767,6068.340037954817,1,0.8607868045320124,0.3933122012395509,114,1,9,0
1538,3609.05326112673,53920,1,1321,5,179,9016.14180422986,4,0.5652474509634985,0.2254304705916509,174,0,1,1
1539,4403.5345522088255,10447,0,1267,36,1003,567.1775455522409,4,0.3577479930418561,0.6759945041206126,140,1,7,1
1540,2843.073060122483,74045,0,1426,32,1712,5211.146962295835,1,0.3723420006191631,0.08455810447563994,9,1,5,0
1541,130.3346573572624,22865,1,1295,24,28,4561.621244058752,4,0.5654617133166983,0.4437192495366791,141,1,4,1
1542,1088.908937435116,55450,1,1512,49,3567,9294.908219966348,2,0.8094396227262133,0.2803562462194098,192,0,5,1
1543,2192.907207339346,16134,1,1569,22,3397,6671.271251456182,2,0.13365268821139942,0.5954028869998208,20,1,3,0
1544,2938.318521586866,52378,1,1386,7,2033,3556.697958525234,4,0.03926521963143037,0.7970650197939658,59,0,2,0
1545,2481.8854360098853,16201,1,1263,16,737,7144.060063230672,0,0.7895686261553775,0.92356314168147,85,0,3,0
1546,4579.414366009946,18936,1,1089,30,2234,5868.2748050671225,1,0.6475920692238667,0.9638527342220857,150,1,8,1
1547,4693.242945691125,78794,0,1487,25,54,3536.981990544565,0,0.8213103058537619,0.35119453397399425,65,1,7,0
1548,536.6551602332886,61752,0,1586,10,2925,7873.961910570342,2,0.9766765269929508,0.8558477818304696,60,0,7,0
1549,692.8160001584858,65309,1,1956,29,2561,6714.8806220830065,4,0.25139401142010065,0.5919630687122102,125,1,0,0
1550,1790.9165062497577,21762,1,1852,10,1433,153.6213535904501,3,0.19429197534748144,0.692255414544123,41,1,4,1
1551,2106.753174621072,3228,1,1260,2,2064,8664.832599508778,3,0.34097854739930034,0.8511305666603497,81,0,5,1
1552,2930.7473966129664,59405,0,1487,39,3642,4031.2096339891905,0,0.8779622988735412,0.13011320989508224,173,0,8,0
1553,3866.025589188496,68946,0,1793,39,87,6489.931245814479,0,0.013963867954796982,0.9474072680322441,4,1,9,1
1554,679.702760103151,408,0,1340,20,3294,4028.006377621992,0,0.010532258718031318,0.5473970904182257,70,1,9,1
1555,4013.3958406916245,47497,0,1328,34,1081,8825.484237915613,2,0.2167863869105342,0.33600331754159773,173,0,5,0
1556,3050.531539063095,51419,0,1400,27,2751,6543.270917271259,2,0.375916295733441,0.33873126040948986,186,1,0,1
1557,4904.441419514213,58087,1,1356,21,3633,5835.923470092868,4,0.3023460883150978,0.751000336678268,83,0,0,1
1558,3256.187222734579,5773,1,1754,41,724,9804.621026015222,2,0.8249178427748609,0.6786598631299828,94,0,6,0
1559,3580.7414321988476,52986,0,1498,45,1253,2878.3411486004447,4,0.6897223856466589,0.729480091268501,151,0,2,1
1560,976.8491231444453,59175,1,1833,17,1177,746.0174770550822,4,0.8378336819208785,0.25299550442423524,160,0,6,1
1561,3844.540914839822,74715,0,1434,22,1296,5208.50328577083,0,0.38376029455376637,0.17019621614328007,63,0,4,1
1562,397.25162223818523,5617,0,1118,25,1069,4297.776554777801,3,0.5958102847300942,0.7218596530262102,8,1,0,1
1563,3282.995650504742,68237,0,1046,34,894,4597.471485862746,0,0.5154554491969107,0.2984807291614935,120,1,7,1
1564,278.8089713346581,3907,1,1167,28,2499,6239.03789902877,2,0.4747265484434591,0.22243615358672542,85,0,8,0
1565,577.0138807266744,13841,1,1347,45,1329,6189.704202378009,1,0.28810320977117276,0.2146085034797831,91,0,5,0
1566,540.2235053086374,49827,1,1503,10,2474,3983.416503982157,2,0.7092206304912825,0.14840093256080777,153,0,1,1
1567,263.3678400479589,54079,1,1538,41,2165,8642.482537229293,3,0.5240296059738475,0.4268156556751779,161,0,8,0
1568,1606.373445812536,78943,1,1295,45,2735,6549.439243922939,2,0.07860278108894425,0.2609485750249476,194,0,1,0
1569,4971.7679370547785,61467,0,1512,0,1021,8910.125623175813,3,0.0005223843364001723,0.8938654752170837,116,0,5,0
1570,1741.77861693922,48091,0,1173,15,2627,9140.223660514213,1,0.020319048855225397,0.689139636851098,106,1,9,0
1571,3804.11879077941,54501,0,1394,24,250,1756.3895510224575,1,0.07595003524768251,0.7438620447180111,144,0,3,1
1572,662.4527622696456,61855,1,1678,37,2450,6837.562551521497,4,0.37095419113313366,0.403610492101835,183,0,5,1
1573,2273.000910247008,19859,1,1529,17,1765,3243.367451992663,2,0.3056656871801583,0.6002095181307707,164,1,3,1
1574,926.394061988896,72352,1,1602,15,2968,8380.647640029943,4,0.15664237860901487,0.5007978407040474,72,1,2,0
1575,961.293753295927,49693,0,1302,18,2247,7355.230638589502,0,0.5154493017802869,0.16745146052251547,80,0,7,1
1576,499.3504928336158,16548,0,1201,15,1169,2067.602106505945,0,0.9701814133028953,0.04785369505078452,7,0,4,0
1577,2160.7887209866326,82904,0,1995,4,1074,9393.434588381882,0,0.16069663871089002,0.6835184547408397,69,0,0,1
1578,378.5990688225984,84581,1,1532,26,2961,6866.4421692249925,0,0.2505914641987719,0.12117245922759368,87,0,7,1
1579,4549.146970421949,33385,1,1155,43,3439,9491.467722052057,0,0.462103022474034,0.05734915320723455,8,0,2,0
1580,2240.0537075382,77641,0,1896,5,2367,2098.920604714744,2,0.6408407528745529,0.4418673326716117,131,0,3,1
1581,4192.992141047969,24644,0,1013,33,198,8710.080434546477,4,0.6002499908656452,0.7380263700085683,163,1,8,0
1582,4897.342784077855,5639,0,1019,15,1464,6713.920922114789,4,0.5211992794116583,0.7688684392323732,114,0,2,1
1583,3389.218114922378,77152,0,1755,22,2192,5567.637278448196,3,0.7372682136224235,0.8734696067160533,36,0,4,0
1584,4507.652274913733,20580,1,1888,42,1082,8223.077708624285,0,0.8459455592771535,0.1992140224987642,100,1,7,0
1585,677.7022349945089,26974,0,1456,43,1730,6365.352479772528,1,0.9989669074171255,0.9856243938146526,79,0,5,0
1586,4150.138235666317,45373,1,1172,31,2190,6729.041589465836,3,0.46551054994863783,0.7632090719640938,30,1,2,1
1587,1356.8154487166694,47612,1,1444,42,3294,2611.3387841353,3,0.9949566211264528,0.1572133459501729,15,1,7,1
1588,2363.5175961719624,24761,1,1922,22,1123,8188.831517449785,2,0.7304994102778709,0.8407212859954108,196,1,4,0
1589,3233.266662822567,10701,1,1121,19,3097,6537.996753040415,3,0.6573417511787504,0.4989592724848556,87,0,5,0
1590,4517.814419083534,20822,1,1496,18,3503,8459.452869137933,1,0.6396830656663343,0.06654636803982272,58,1,2,0
1591,4555.05801084778,14970,0,1183,28,525,3580.1169588794987,4,0.910744294761265,0.1320417718292608,156,1,7,1
1592,461.4197833320831,35847,1,1819,7,2169,3383.930211816657,3,0.9479343060566305,0.43389328190928056,170,0,3,0
1593,1823.4128886164708,23103,0,1579,28,1488,336.63934952479553,2,0.17849332795702988,0.5305068116040808,97,1,8,1
1594,3966.0828582143995,57479,0,1804,17,264,7709.1927352657,0,0.4934238410652909,0.9474924170132617,146,1,4,1
1595,3516.081289271895,82847,1,1849,4,3078,3370.1124322083415,1,0.9414498501496531,0.21571247249816217,133,1,0,1
1596,132.73587265911922,60787,0,1670,11,2029,3339.401866087687,0,0.38211283099159055,0.474104510242809,137,0,8,0
1597,2249.9971358796915,16944,0,1048,9,2778,6917.976703200219,3,0.23267653567934266,0.2258894692773875,102,1,7,1
1598,4146.436222522964,14974,0,1180,46,1243,2603.4028700506638,4,0.10265317832199561,0.5584006889264675,115,1,4,0
1599,3688.68450223153,46984,0,1806,36,395,9099.302817331449,2,0.5972176035440051,0.9093180729717816,137,0,2,0
1600,2059.8371118692808,46893,1,1393,16,2960,5426.853313426645,1,0.7002728297323649,0.567750571162874,18,1,8,1
1601,3676.0704506114307,26314,0,1392,31,1480,9697.824636849095,4,0.19554798637722237,0.5100705389649529,184,0,6,1
1602,2756.502334973896,29852,0,1347,3,107,859.0215614355968,1,0.6736381131720869,0.7501294069181842,143,1,7,0
1603,4563.232361343364,4953,1,1475,30,3563,3434.571139692459,2,0.8996191921835839,0.14761354503098978,78,0,2,1
1604,2936.0487448283184,76773,1,1140,25,2906,3876.5563998025195,2,0.24357945429739425,0.905614990434982,62,0,5,1
1605,2004.2701597930463,28448,1,1529,11,635,7331.16512879774,3,0.12199989565168767,0.5776339729658345,163,1,3,1
1606,4314.740202216603,31771,1,1651,17,1483,2208.326353513076,1,0.8354239726798686,0.6863094151479117,40,1,2,1
1607,250.29434269089788,51550,1,1583,7,932,3815.923948487454,3,0.9164464363862438,0.8189607606843993,179,0,3,0
1608,4502.652707543746,55378,0,1470,31,1939,9115.361185180158,1,0.21486194244589363,0.6350378498931522,124,1,1,1
1609,3482.037725674429,54895,1,1753,19,2816,1234.053748521387,1,0.7213805492346642,0.6412051852605812,60,0,4,1
1610,4703.088696259965,58737,0,1772,48,3080,7478.707606520793,0,0.5909194630523716,0.7296214409659029,56,1,7,1
1611,1253.2738407656648,68124,1,1262,39,3438,7054.602605111947,3,0.23919645313179771,0.052236556444110516,84,1,4,1
1612,3474.911901834667,60810,0,1142,12,3196,1392.0002582816794,1,0.8236576887810036,0.38221050817324886,41,0,1,1
1613,4047.506871263067,80351,0,1706,22,1185,6916.057804948898,1,0.47043741468213085,0.9629367448796873,182,1,6,1
1614,3510.8107963495977,71892,1,1145,2,35,5740.859514158206,2,0.7003338744589355,0.2579358551301425,17,1,7,1
1615,1052.458177744036,20069,0,1293,34,3075,2946.47113772644,0,0.3014228300631393,0.542255448273765,105,1,3,1
1616,1378.6722507961454,14695,1,1537,38,412,3180.2978310202734,2,0.8157816000711111,0.17542746220416494,25,1,2,1
1617,2834.144999914916,53461,0,1508,49,3158,8346.623525824047,3,0.2642859585775471,0.3232743152785851,126,0,7,0
1618,2234.3062628511566,20783,1,1421,20,482,2387.048364035595,3,0.36478724325015166,0.7170800427414993,93,0,9,0
1619,3675.850824894225,1403,0,1570,6,2959,5176.527241333976,1,0.3914691921387836,0.6430940240670584,137,0,1,1
1620,1894.0047806401358,28327,0,1563,25,602,6843.382399301649,4,0.206426839115184,0.4143163618378992,184,0,6,1
1621,4297.543128776753,67821,1,1416,22,1081,1386.0267739348562,2,0.8743694219022249,0.9380761914272074,151,1,9,0
1622,2160.170104778714,8862,1,1660,31,1163,9330.303325041512,3,0.11348783995282907,0.7750468154832006,118,0,7,0
1623,201.16636229324723,67264,1,1912,1,171,2680.2797187810165,1,0.563129065384929,0.2679238290288397,2,0,4,1
1624,87.80301534884359,11430,1,1106,38,259,3256.4657377318595,1,0.8141508492341352,0.465446313570162,45,0,6,0
1625,3234.066187836654,34017,1,1317,1,3566,6694.545807281648,2,0.5809049428004092,0.8780345058027573,119,1,8,0
1626,2703.2250382908474,33646,1,1058,38,24,874.0973066477213,1,0.3268964954956797,0.022464113458892876,193,1,7,0
1627,2714.180472138087,28922,1,1257,45,197,6313.365630194305,0,0.7813550602660596,0.581466284868711,166,0,4,0
1628,3950.2550711261993,11543,1,1959,14,2626,9168.69660583893,4,0.4991773888797323,0.23196041115639676,134,1,3,0
1629,1879.2254529639583,49649,1,1792,15,422,2565.996497484105,2,0.16301284966673724,0.06382011785323094,176,1,2,0
1630,4977.239540977328,25553,1,1424,25,1141,3682.886495167567,2,0.3168632748527678,0.9128610820221081,172,0,5,0
1631,4727.704972948652,48860,0,1530,7,2839,2400.1061794604516,2,0.5919398183855802,0.8162830230837302,7,0,3,0
1632,65.79587402196573,60388,0,1165,15,2053,8205.810614238047,1,0.6587765127979869,0.18529355880464005,66,0,3,1
1633,4478.818098225583,60092,1,1024,20,1120,1759.3174526942169,1,0.5481320906678087,0.8369464896609207,190,1,6,0
1634,3403.067702200166,73114,1,1934,38,71,3531.619530814984,2,0.27200943561364865,0.1464274066080794,158,0,9,1
1635,2510.9495937433585,21263,0,1003,10,2976,6050.116032108853,2,0.5937526401801626,0.4761613598588388,76,1,4,0
1636,2914.154622996118,76204,1,1002,23,431,4105.088883393392,0,0.3324515331941341,0.725773300478238,52,1,0,1
1637,4209.444958958343,82458,0,1417,35,3010,748.1462136200727,3,0.22492107490297553,0.5338055966398717,94,0,4,1
1638,4755.2359229730455,12232,0,1361,17,379,9482.434609389416,0,0.9455286589798267,0.8507807151429276,36,1,5,1
1639,2802.1077900574755,9092,0,1905,22,1793,3445.214373409807,2,0.3148734031244239,0.6168778617529157,35,1,0,1
1640,907.275944495761,34234,0,1368,12,2597,4511.947006371301,1,0.3356204547285496,0.4319516471871968,66,0,2,0
1641,3199.130165127502,40482,0,1538,48,807,1758.6988185133214,1,0.896776454763943,0.9251620902291506,178,1,5,1
1642,382.01862297451476,18117,1,1879,43,55,8666.96736655464,2,0.14269297543905402,0.036294656972899464,131,1,6,0
1643,3176.058545437504,33258,0,1345,49,2662,2985.1449998596545,3,0.5845948727631959,0.48839885871571187,106,1,6,1
1644,4043.2504008318406,59097,1,1730,41,1126,296.2481296546766,4,0.7837106352908072,0.6607815401913104,76,1,6,0
1645,1767.3038509929488,18302,0,1896,38,2263,3232.3855676203793,4,0.27366543638643936,0.8360583904180348,4,1,8,1
1646,356.85093685161326,75762,0,1043,43,20,9842.190876875671,0,0.8440810609720583,0.5411565249338254,55,1,1,0
1647,3461.438415936118,40934,0,1723,43,2257,1553.7444408684523,3,0.7696489790157904,0.8855177198640226,180,0,2,0
1648,1697.304422092727,76439,1,1563,44,290,408.90463108642155,4,0.4860940672667484,0.4262768356975579,187,0,6,1
1649,1246.2341627508777,42446,0,1152,0,2762,5823.938343266928,3,0.11871570476786153,0.3171285850918649,199,0,5,0
1650,3446.2196129572667,80421,0,1201,6,1994,3779.49881002833,1,0.9701071595266532,0.9738120474544812,20,0,0,0
1651,4847.962758075066,71635,1,1320,47,834,7970.25546218347,1,0.6242302240327905,0.6671809588342422,19,1,9,1
1652,3726.8665647512616,26076,1,1463,47,187,7345.688862201381,3,0.5170984041924045,0.42577818501105613,136,0,6,0
1653,2457.258852756318,49349,0,1010,20,1174,1935.648378188283,2,0.8854495851954248,0.8781897369912638,195,0,1,1
1654,3002.9531013983164,46578,0,1579,15,1984,5689.859821035488,4,0.4213562096535759,0.6830804140466382,27,0,3,1
1655,712.2522645202584,9726,0,1226,47,2238,421.11647381524034,4,0.5636413510583691,0.6379347057219226,136,0,6,0
1656,4066.2532151283567,50865,1,1632,13,2454,4450.8344585313225,1,0.8584129884358134,0.7285379298194664,18,0,3,1
1657,3021.870758046483,75076,0,1332,42,213,7169.12689748674,0,0.3929721829680478,0.738293109627116,29,0,5,1
1658,4829.186159592088,8102,1,1468,42,1914,4208.092041668924,4,0.7723915800591509,0.49298338683910525,46,0,8,0
1659,4897.43735808145,12754,0,1014,1,2601,1267.746063419593,1,0.25613777289599104,0.41930756139784775,164,0,4,0
1660,1773.578875509575,36612,1,1056,30,1501,709.1825111946054,1,0.7023651021338582,0.9092826811636352,131,0,2,0
1661,4942.741131627842,33363,1,1329,38,3007,8551.228552833649,3,0.5104348636308986,0.4972477395624022,137,0,5,1
1662,4784.210806984849,73866,0,1063,8,3265,8924.136903496223,3,0.164906796180309,0.21582163789953768,138,0,3,1
1663,3199.5199870618753,65777,0,1229,40,3321,3496.615564056218,3,0.13600746039624323,0.5216027858250585,84,1,8,0
1664,1667.9886778673222,18747,1,1010,13,592,1725.306013844454,0,0.45768820704996227,0.03442209991364131,194,0,1,0
1665,3766.9477635180974,47770,0,1632,9,40,9788.300509929788,4,0.7108471090254177,0.7233183519607721,1,1,9,0
1666,1356.9149195493233,49884,1,1223,47,2417,5504.051655651984,0,0.60329598867838,0.12698405905880905,132,0,4,0
1667,3149.5896394762285,65670,1,1736,23,19,4818.884932786663,0,0.8547250294173869,0.1117242653425714,176,0,8,0
1668,123.88348738402058,85681,0,1636,49,1032,7441.916699193463,3,0.38966164930533753,0.9463561431786484,101,1,9,0
1669,3143.285399924324,35394,1,1659,32,824,1771.80646027148,1,0.8436421387072058,0.7725566814587289,96,1,6,0
1670,4758.089815383075,60484,0,1739,33,1659,5841.898261698718,2,0.03702845541072175,0.41422877634130695,18,1,4,0
1671,1176.4800704883921,43084,1,1541,19,3274,8912.60732843513,1,0.36580461652764473,0.23957614240561165,78,1,7,0
1672,3891.119254092172,31093,0,1505,27,1936,328.3780107848001,1,0.07298305860035081,0.8434904805269523,45,1,1,0
1673,1467.8243260280924,7179,0,1521,3,2065,6762.103097835776,1,0.9192441705023359,0.9685838436107523,112,1,3,1
1674,3539.540893894479,34278,0,1053,33,747,5559.097161938914,1,0.4753121767578079,0.508354104607085,15,1,5,1
1675,3500.1618769977536,45813,1,1697,3,2366,9512.927766297065,0,0.3161564450427091,0.5800760722466543,179,0,6,1
1676,924.5039707107021,84716,0,1718,5,2908,2661.1152482299176,3,0.49248770543705755,0.24305349149232314,189,1,7,0
1677,2986.0424241946785,72443,1,1766,21,967,8603.027255071092,3,0.5328460751867595,0.5892502640618966,4,1,3,0
1678,4295.985596612655,63828,1,1156,3,3353,3158.9584486445206,1,0.8462324717886158,0.4005976350364131,147,1,8,1
1679,1913.2828141283665,69942,0,1640,49,3547,4355.649403022788,2,0.5424277362530713,0.8455784994508668,88,1,6,1
1680,3551.674479793214,19748,1,1569,4,251,2211.546891168501,4,0.4313814229982955,0.3771130198234427,94,0,1,1
1681,3372.475746137498,75127,0,1404,10,339,8649.551056276543,1,0.9613544473769281,0.6487791484667654,77,1,8,0
1682,1288.312495001218,9742,1,1398,44,2798,2034.5556404707377,1,0.9685581380699443,0.20346601343963522,139,1,6,0
1683,4593.299155368731,3411,1,1706,34,3015,8604.228633319,2,0.03841678369437351,0.09067283586130348,28,1,4,1
1684,2817.9969084972486,82002,0,1928,18,2509,4610.572487448421,0,0.7068457569455157,0.04035521992565139,185,1,2,0
1685,1777.1079913708152,38464,0,1933,10,1804,8367.346388786525,1,0.37175806555044155,0.4156454373305738,75,1,8,1
1686,822.6275201364812,29698,1,1402,10,2678,2718.4367351876635,2,0.6751996698379338,0.1635287213914035,54,0,6,1
1687,2367.818303746425,76011,0,1899,26,2023,1414.0283995749446,0,0.6369223940564291,0.9934801902664933,65,0,2,1
1688,3650.8370760705984,31108,0,1587,1,400,5594.116523103028,0,0.3301045133517704,0.7983833884262813,47,0,4,0
1689,3118.5777085851687,84360,1,1088,46,2418,5143.426963851594,1,0.9866587230207241,0.6933731517092088,118,1,2,1
1690,3635.5357452042635,71296,0,1865,7,2329,3630.4130422349726,0,0.35710945369962066,0.8033184673781398,4,1,2,0
1691,3959.0120007496203,83702,1,1592,33,2437,6661.9320435303025,1,0.631981588597832,0.2627472586050529,34,0,6,1
1692,2205.5828276807106,47133,0,1185,39,336,1041.9140046993643,1,0.8133864057187765,0.8792639828852405,76,0,8,1
1693,2601.3107539374378,46662,0,1837,19,1923,6257.810641659782,3,0.14546498130951924,0.9956363950034758,182,0,4,0
1694,4932.124135792872,62421,1,1779,22,1368,2196.3853256523457,4,0.3005683913916942,0.28985446907148904,61,0,3,0
1695,4840.288927708507,25180,1,1894,14,3590,1376.6501046108415,4,0.19897271857499643,0.9846486872335538,101,0,3,1
1696,2074.670806669537,39194,0,1078,47,2320,9105.120983241024,3,0.7818224247987952,0.3203965463409151,93,0,2,0
1697,3426.212441508269,81624,0,1144,12,3324,4651.978035422962,1,0.8012085419569314,0.011723117696692653,102,0,7,1
1698,1338.6833014609363,12525,1,1640,30,3067,7657.827028721442,2,0.25594386145318637,0.3672140577273092,113,0,9,1
1699,764.3350306326064,40674,0,1013,48,1877,982.2575916403198,0,0.004130189138495721,0.9975150009169692,83,0,0,0
1700,3842.237711896044,8922,0,1630,45,2687,668.9022922602252,3,0.4233504937469994,0.6351512547374691,148,0,2,1
1701,2181.4636671207036,62782,0,1001,13,1397,4999.036907918542,3,0.6871376140620292,0.6954725349160747,131,0,1,1
1702,886.0869654464448,79818,0,1515,0,2865,3223.956400296795,3,0.6225021797825268,0.23834715208705015,40,1,6,1
1703,3794.480769679215,34846,1,1755,26,1919,148.58219584387803,3,0.445699791095572,0.1459200952961156,197,0,5,1
1704,4575.936628610323,82897,0,1065,32,5,1914.6169844987826,4,0.301941636937454,0.8855104375765616,151,1,0,1
1705,4666.434228788227,67173,1,1245,34,1437,2265.8776033555337,1,0.4743873420928336,0.4133922046781323,69,1,2,1
1706,2982.0722086046353,13916,1,1601,14,585,2956.2129098578293,3,0.015102809539694007,0.004107584916023699,32,1,3,1
1707,2398.726003745393,30926,0,1429,4,1521,8787.602212729176,3,0.07387061945375228,0.29424595408101417,24,1,9,0
1708,710.1910642228661,42941,1,1689,36,1079,4263.96505820649,3,0.1626767908730049,0.19573210831423404,113,1,6,0
1709,3964.15623147626,60294,0,1571,3,3469,6826.380665723158,2,0.6254053570139048,0.6037722575082837,179,0,2,1
1710,4726.6704373493485,19684,0,1231,45,821,282.12131734917637,2,0.21879921108618405,0.7561231699473627,115,1,3,1
1711,4447.412607673366,16966,1,1435,19,237,8157.864211040391,0,0.42337891904055214,0.49749849948377767,186,0,6,0
1712,3759.1654887339164,57479,1,1352,38,2537,2479.256547544531,1,0.621410840834407,0.18589902623585852,170,0,3,1
1713,23.839744091289454,75704,1,1687,21,3093,3159.489356213303,3,0.83057680735426,0.05796446358280316,35,0,8,0
1714,2039.3466221620963,58321,0,1678,23,2488,548.0386766716816,0,0.5496565204790627,0.3135340045778371,32,0,5,0
1715,2054.160144337338,74011,0,1382,46,3112,4155.959769138793,0,0.17712650419770515,0.8059633664947831,182,1,1,0
1716,4471.9467965656995,35166,0,1709,10,857,8540.510050126446,1,0.9517395249749929,0.41951353513596346,45,1,0,1
1717,329.1879338783226,53264,1,1059,45,2305,3849.469155390863,2,0.09001514954688916,0.2522511024935602,176,1,7,1
1718,2656.581696825751,3466,1,1925,5,3522,9095.192180488284,1,0.36711929101302543,0.020724777442939102,108,0,2,0
1719,681.5358852316588,21902,1,1469,26,2095,8687.73127160755,0,0.9213239407039295,0.49606205224393995,86,1,6,0
1720,3311.8072774155953,59805,1,1410,9,2550,713.4133356438272,1,0.6023334638143313,0.6848221081875158,177,0,3,1
1721,3961.4851854027265,5363,1,1082,38,2186,3122.1922434399453,2,0.6626522612248531,0.19032946337490186,34,1,2,1
1722,3210.154100646185,59397,0,1073,9,1225,9113.13134442286,0,0.3016926445082033,0.5371888395659866,144,0,8,0
1723,3973.1311199621086,2134,0,1310,45,2556,395.1085304992311,1,0.07853855535019139,0.4207387266863005,11,0,5,0
1724,3037.8739923616695,65126,1,1453,25,653,7681.502017626719,3,0.36576097752544,0.7039476766227631,147,1,5,0
1725,950.0057132639074,50791,1,1025,36,3357,9073.636993597544,3,0.4021573568169544,0.8606049027107543,92,1,5,1
1726,1913.934928993371,41379,1,1425,32,3304,7727.864843524685,1,0.27027236156139434,0.3070488843568324,157,0,2,1
1727,4784.387212170078,85609,1,1376,7,1339,7463.761738358487,1,0.21548539053986127,0.9047710772447933,54,1,5,0
1728,1441.5863889772554,80119,0,1242,48,460,8449.222178609783,2,0.3555087074308265,0.7069517982722461,181,0,3,1
1729,315.24905893248666,37723,1,1834,27,2717,6691.316654216911,0,0.6394168767635788,0.03716611284428528,195,1,1,1
1730,1924.7650445028673,41166,1,1627,47,3621,4288.652268951419,1,0.9490347471182907,0.7912428975576318,76,0,2,0
1731,1832.1692871017283,85310,1,1322,35,3392,721.2799582170462,0,0.7037807367930417,0.494627063523832,160,0,3,1
1732,2352.0737698463563,7249,0,1179,39,1198,7900.877705643014,3,0.7796030849455755,0.9454608918121274,100,0,0,1
